Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34020,Fine Particulate Matter,2015-05-14,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,5,9,12,11,13,10,7,6,6
34020,Fine Particulate Matter,2015-05-15,8,12,11,12,11,11,11,9,8,10,12,13,14,14,17,22,25,27,23,23,25,21,16,17
34020,Fine Particulate Matter,2015-05-16,15,15,16,16,17,18,20,22,14,11,18,13,5,4,4,3,4,4,5,5,5,4,4,4
34020,Fine Particulate Matter,2015-05-17,4,4,5,4,4,4,5,5,5,5,4,5,4,4,6,7,7,8,9,9,9,10,11,12
34020,Fine Particulate Matter,2015-05-18,11,10,10,10,10,10,9,8,9,10,12,13,11,12,13,14,15,13,12,12,12,13,18,15
34020,Fine Particulate Matter,2015-05-19,13,13,12,6,4,4,2,2,2,2,3,2,3,3,4,13,9,5,3,2,1,2,1,2
34020,Fine Particulate Matter,2015-05-20,1,1,1,1,1,11,15,5,2,2,3,3,2,3,2,2,3,5,5,5,5,5,6,5
34020,Fine Particulate Matter,2015-05-21,6,6,7,6,7,8,10,11,10,9,9,8,6,5,5,4,6,5,5,6,7,7,7,7
34020,Fine Particulate Matter,2015-05-22,6,4,4,5,7,7,6,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4
34020,Fine Particulate Matter,2015-05-23,5,9,11,15,21,13,9,7,5,6,6,7,8,8,6,6,6,7,5,6,9,11,11,10
34020,Fine Particulate Matter,2015-05-24,11,12,12,10,10,10,8,8,7,8,9,12,12,11,12,14,11,10,10,12,12,12,11,13
34020,Fine Particulate Matter,2015-05-25,13,9,11,11,11,17,20,16,18,16,15,12,11,12,11,11,11,10,9,8,8,7,8,8
34020,Fine Particulate Matter,2015-05-26,7,8,7,6,7,7,8,8,8,8,11,11,10,10,12,15,12,11,11,9,8,8,8,8
34020,Fine Particulate Matter,2015-05-27,7,6,6,6,6,5,7,8,7,8,11,9,8,9,10,9,12,8,7,5,4,5,5,4
34020,Fine Particulate Matter,2015-05-28,4,3,4,4,4,3,4,4,5,6,9,17,7,9,9,11,12,14,13,10,11,10,10,13
34020,Fine Particulate Matter,2015-05-29,15,15,15,17,20,24,23,20,15,15,16,15,15,14,14,15,16,18,16,15,14,14,15,13
34020,Fine Particulate Matter,2015-05-30,10,11,11,12,14,13,11,10,9,9,11,10,10,9,8,11,7,5,4,3,3,3,3,3
34020,Fine Particulate Matter,2015-05-31,4,3,3,3,2,1,1,1,1,1,1,1,1,2,1,2,4,3,4,3,2,2,2,2
34020,Fine Particulate Matter,2015-06-01,2,2,2,2,2,3,4,4,5,6,6,7,8,7,6,9,11,11,11,10,10,10,11,17
34020,Fine Particulate Matter,2015-06-02,18,15,13,11,10,8,8,5,4,4,4,6,7,7,7,6,5,6,5,5,5,6,5,4
34020,Fine Particulate Matter,2015-06-03,3,4,4,6,7,8,7,4,2,3,4,4,3,2,2,2,3,4,6,6,11,6,6,5
34020,Fine Particulate Matter,2015-06-04,5,6,6,5,6,7,7,6,7,8,8,9999,9999,13,12,12,12,13,14,17,14,13,13,14
34020,Fine Particulate Matter,2015-06-05,12,11,12,13,12,13,18,15,13,12,12,11,11,11,12,8,11,13,9,4,6,7,6,5
34020,Fine Particulate Matter,2015-06-06,6,6,7,5,4,3,2,2,2,2,2,2,3,4,4,4,5,5,6,7,8,9,10,11
34020,Fine Particulate Matter,2015-06-07,16,14,12,10,10,9,5,3,3,3,4,5,7,8,8,7,8,11,9,9,11,11,12,15
34020,Fine Particulate Matter,2015-06-08,14,12,9,12,13,12,14,9,6,5,7,5,5,5,6,6,5,4,4,4,4,6,10,14
34020,Fine Particulate Matter,2015-06-09,18,17,9,2,2,2,2,3,2,2,2,2,1,2,3,2,3,5,5,4,4,4,6,6
34020,Fine Particulate Matter,2015-06-10,11,12,11,8,9,9,11,13,27,36,38,32,24,24,26,23,17,10,17,24,20,12,12,12
34020,Fine Particulate Matter,2015-06-11,13,11,9,7,7,6,7,7,7,6,5,5,6,8,8,7,6,6,5,5,6,6,5,4
34020,Fine Particulate Matter,2015-06-12,4,3,3,4,4,4,4,5,8,9,10,9,8,11,11,10,9,8,4,1,1,1,1,1
34020,Fine Particulate Matter,2015-06-13,1,1,1,1,1,1,1,1,1,1,2,3,4,5,5,6,9,10,10,10,10,10,13,11
34020,Fine Particulate Matter,2015-06-14,11,13,14,12,10,10,8,8,9,7,7,8,12,13,16,19,13,10,9,9,8,4,3,4
